LINR;LINAME;NAME1;BELFD;TLNR;AUART;AFTNR;APS;ABSN;ATNR;ARTIKEL;MATERIALNR;URLND;WARTARNR;MENGE;ERFMENGE;GEBINDEME;SNNR;SNNRALT;EINZELEK;LIEFERSCHEINNR;LIEFERDATUM;RENREX;REDAT;BIDSER;BID
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-2791;2791;-357,441;P24440042;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-11594;11594;-357,441;P24440043;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-10613;10613;-357,441;P24440044;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1974;1974;-357,441;P24440045;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-7243;7243;-357,441;P24440046;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-12443;12443;-357,441;P24440049;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-22749;22749;-357,441;P24440050;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-3942;3942;-357,441;P24460013;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9935;9935;-357,441;P24460015;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5361;5361;-357,441;P24460016;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-3968;3968;-357,441;P24460017;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-17875;17875;-357,441;P24460018;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-22292;22292;-357,441;P24460019;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1231;1231;-357,441;P24460022;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4863;4863;-357,441;P24460026;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5165;5165;-357,441;P24460028;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-8786;8786;-357,441;P24470029;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-10847;10847;-357,441;P24470030;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-2811;2811;-357,441;P24480017;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9695;9695;-357,441;P24480019;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-3417;3417;-357,441;P24480021;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4696;4696;-357,441;P24480023;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1084;1084;-357,441;P24480025;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5962;5962;-357,441;P24480026;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1974;1974;-357,441;P24480027;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5009;5009;-357,441;P24480028;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9672;9672;-357,441;P24480029;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-8276;8276;-357,441;P24480030;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-323;323;-357,441;P24480031;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-2327;2327;-357,441;P24480033;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9665;9665;-357,441;P24480034;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-7949;7949;-357,441;P24480036;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1797;1797;-357,441;P24480040;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4401;4401;-357,441;P24480041;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-10359;10359;-357,441;P24480042;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1457;1457;-357,441;P24480044;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-6379;6379;-357,441;P24480045;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9871;9871;-357,441;P24480046;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9138;9138;-357,441;P24480047;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5261;5261;-357,441;P24480048;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5210;5210;-357,441;P24480049;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-12139;12139;-357,441;P24480050;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;2;445;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-7821;7821;-357,441;P24480051;;13,91;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;3;60;20415-51-10;20415-51-10 Niet 33041717A n.i.O;33041717;52;73182300900;-5100;5100;-61,578;P24510022;;14,13;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;3;60;20415-51-10;20415-51-10 Niet 33041717A n.i.O;33041717;52;73182300900;-54362;54362;-61,578;P24510023;;14,13;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172777;1;V;;3;60;20415-51-10;20415-51-10 Niet 33041717A n.i.O;33041717;52;73182300900;-2116;2116;-61,578;P24510024;;14,13;;07.04.2025;Verschrottung/Febr25;07.04.2025;23661;
70295;Schriever;Hans Schriever GmbH & Co. KG;170342;1;REA;42002116;1;38;11639-00-00;11639-00-00 Schraube 618 7001 00B;6187001;;73181499900;374600;374600;374,6;P25160047;F178388-B53597-38156;8,06;779705;16.04.2025;877390;08.04.2025;23688;641258
70295;Schriever;Hans Schriever GmbH & Co. KG;170342;2;REA;42002116;1;39;11639-00-00;11639-00-00 Schraube 618 7001 00B;6187001;;73181499900;740000;740000;740;P25160048;F178388-B54003-41718;8,06;779705;16.04.2025;877390;08.04.2025;23688;641259
70295;Schriever;Hans Schriever GmbH & Co. KG;170342;3;REA;42002116;1;40;11639-00-00;11639-00-00 Schraube 618 7001 00B;6187001;;73181499900;439000;439000;439;P25160049;F179217_B54504-43474;8,06;779705;16.04.2025;877390;08.04.2025;23688;641260
70295;Schriever;Hans Schriever GmbH & Co. KG;170342;4;REA;42002116;1;41;11639-00-00;11639-00-00 Schraube 618 7001 00B;6187001;;73181499900;464200;464200;464,2;P25160050;F179217_B54558-41718;8,06;779705;16.04.2025;877390;08.04.2025;23688;641261
70162;Fastenrath;Fastenrath Befestigungstechnik GmbH;170371;1;E;203103;1;161;10275-00-00;10275-00-00 Buchse 607380300A;6073704;0;73181692900;73585;73585;73,585;P25150033;1000068548;69;80066022;09.04.2025;91120484;08.04.2025;23677;640726
70298;Schneeberger;Schneeberger Metallwaren GmbH;170983;1;E;AB24002385 08.11.24;1;89;30804;30804 Schutzabdeckung 722660;50500006000;0;84312000500;500;500;500;P25150029;;14,85;LS25001130;08.04.2025;RE25000797;08.04.2025;23651;640584
70295;Schriever;Hans Schriever GmbH & Co. KG;171031;1;REA;42002115;1;26;11520-00-00;11520-00-00 Screw 622380800A  STS;6223808;;73181499900;1245500;1245500;1245,5;P25160007;F175494_B51156;5,74;779704;14.04.2025;877390;08.04.2025;23688;641016
70295;Schriever;Hans Schriever GmbH & Co. KG;171031;2;REA;42002115;1;27;11520-00-00;11520-00-00 Screw 622380800A  STS;6223808;;73181499900;570500;570500;570,5;P25160008;F176742-38156-B51833;5,74;779704;14.04.2025;877390;08.04.2025;23688;641017
70295;Schriever;Hans Schriever GmbH & Co. KG;171031;3;REA;42002115;1;28;11520-00-00;11520-00-00 Screw 622380800A  STS;6223808;;73181499900;191800;191800;191,8;P25160009;F177813-B52992-38156;5,74;779704;14.04.2025;877390;08.04.2025;23688;641018
70295;Schriever;Hans Schriever GmbH & Co. KG;171035;1;REA;42002155;1;48;22804-00-00;22804-00-00 Screw 6212 9441 A;62129441;;73181499900;1305500;1305500;1305,5;P25160011;F179151_B55503;6,22;779706;14.04.2025;877390;08.04.2025;23688;641021
70295;Schriever;Hans Schriever GmbH & Co. KG;171035;2;REA;42002155;1;49;22804-00-00;22804-00-00 Screw 6212 9441 A;62129441;;73181499900;768000;768000;768;P25160012;F179151_B55636-41718;6,22;779706;14.04.2025;877390;08.04.2025;23688;641022
70295;Schriever;Hans Schriever GmbH & Co. KG;171249;1;E;40055464;1;13;22973-00-00;22973-00-00 Screw 3414 8576 B Suchspitze;34145876;;73181595890;259500;259500;259,5;P25160010;F179863-B55949-734993;37,7;779713;14.04.2025;877397;08.04.2025;23689;641020
70170;Rövenstrunck;Rövenstrunck Spezialmaschinen e.U.;171871;1;EF;;2;12;23129-01-00;23129-01-00 Shoul.Nut 62900446B;62900446;52;73181499900;-50188;50188;-50188;P24500052;;0;4250334;29.01.2025;173/25;08.04.2025;23686;
70298;Schneeberger;Schneeberger Metallwaren GmbH;172216;1;E;AB25000560 17.03.25;1;11;64813;64813 Fussplatte;SM/23/317;0;;50;50;50;P25150028;;18,95;LS25001131;08.04.2025;RE25000797;08.04.2025;23651;640583
70170;Rövenstrunck;Rövenstrunck Spezialmaschinen e.U.;172266;1;EF;;2;29;23129-01-00;23129-01-00 Shoul.Nut 62900446B;62900446;52;73181499900;-16199;16199;-16199;P25050086;;0;4250669;25.02.2025;174/25;08.04.2025;23687;
70158;EIKKO;EIKKO Drehteil GmbH;172371;1;E;2025000204;1;1;93481;93481 Leckageanzeiger Zng.221-513.01;;;73089098;115;115;115;P25150045;;6,5;2025000375;09.04.2025;2025000368;08.04.2025;23676;640788
70532;Menschel, Adolf;Adolf Menschel Verbin. GmbH & Co.KG;172493;1;RSB;i25025;1;18;10935-00-00;10935-00-00 Schraube M5 609 1463 A01;6091463;;73181568;-105000;105000;-1050;P25070021;LOS109837;3,25;4250904;07.04.2025;Rcksendung/Rekli25025;08.04.2025;23657;638947
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172594;1;RSB;i25023;1;108;11351-00-10;11351-00-10 Screw 619 5505 00B Net;6195505;52;73181499900;-10120;10120;-337,9;P25080009;24080422-R3;18,65;4251009;07.04.2025;Rcksendung/Rekli25023;08.04.2025;23659;639678
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172594;1;RSB;i25023;1;108;11351-00-10;11351-00-10 Screw 619 5505 00B Net;6195505;52;73181499900;-23670;23670;-337,9;P25080010;24080478-R3;18,65;4251009;07.04.2025;Rcksendung/Rekli25023;08.04.2025;23659;639678
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172616;1;RSB;i25026;1;1014;20220-00-10;20220-00-10 Gurt-Stift 33030569 A;33030569;52;73182900900;-64000;64000;-234;P25070020;24100686;23,09;4251076;07.04.2025;Rcksendung/Rekli25026;08.04.2025;23658;639936
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172616;1;RSB;i25026;1;1014;20220-00-10;20220-00-10 Gurt-Stift 33030569 A;33030569;52;73182900900;-170000;170000;-234;P25080036;24120564;23,09;4251076;07.04.2025;Rcksendung/Rekli25026;08.04.2025;23658;639936
72231;Münch;Münch Präzisionsdreh. GmbH & Co. KG;172245;1;E;2025000256;1;9;96825;96825 Druckknopf 162302  // R8,5 //;E01396;0;73181639;4400;4400;44;P25150060;20250327;46,35;2025000503;10.04.2025;2025000516;09.04.2025;23678;640888
72161;Erler Makina;Erler Makina Tic. San. A.S.;172377;5;E;;1;25;73593-00-00;73593-00-00 Distanzscheibe  B0251;B0251;52;73182200980;10000;10000;100;P25160033;;13,27;IHR2025000000128;15.04.2025;IHR2025000000128;09.04.2025;23710;641137
72231;Münch;Münch Präzisionsdreh. GmbH & Co. KG;172678;3;E;2025000371;1;16;35001;35001 Aufnahme 12514376700;12514376700;52;84312000500;1129;1129;11,29;P25150061;20250409;240;2025000511;11.04.2025;2025000520;09.04.2025;23679;640893
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172810;1;E;;1;4;23606-00-00;23606-00-00 Screw A029 L586A;A0033G1770;52;73181568980;70;70;0,7;P25150044;25010012;0;ohne laut Rollo;09.04.2025;;09.04.2025;;640785
73219;Kilic Otomat;Kilic Otomat SAN. VE TIC. LTD. STI.;165491;7;LBW;bestätigt 19.09.23;1;;34200;34200 Ring 15214415000;15214415000;52;84312000500;-189;189;-189;P23510002;;4,56;;10.04.2025;Rekli23104;10.04.2025;23666;
73219;Kilic Otomat;Kilic Otomat SAN. VE TIC. LTD. STI.;165491;8;LBB;bestätigt 19.09.23;1;24;34200;34200 Ring 15214415000;15214415000;52;84312000500;-189;189;-189;P23510002;;0;;10.04.2025;Rekli23104;10.04.2025;23666;
73219;Kilic Otomat;Kilic Otomat SAN. VE TIC. LTD. STI.;170536;4;LBB;bestätigt 03.10.24;1;61;33698;33698 Anschlag;15334461400;52;84312000500;-31;31;-31;P25040021;;3,64;;10.04.2025;Rekli25018;10.04.2025;23668;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170559;4;E;O3-20247154;1;198;20415-00-10;20415-00-10 Niet Version 3 33041717A;33041717;52;73182300900;167720;167720;167,72;P25170034;25040380;14,13;IHR2025000000026;24.04.2025;IHR2025000000026;10.04.2025;23739;641658
70158;EIKKO;EIKKO Drehteil GmbH;171075;2;E;2024000841 13.11.24;2;14;61277;61277 Distanzring          17012023;1-01.4-4.0044.0;;84313100000;60;60;60;P25150070;;4,37;2025000391;11.04.2025;2025000381;10.04.2025;23690;640942
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171081;8;E;O3-20247380;1;1948;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;156000;156000;156;P25170035;24120417;13,91;IHR2025000000026;24.04.2025;IHR2025000000026;10.04.2025;23739;641663
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171463;1;E;O3-20247533;1;199;20415-00-10;20415-00-10 Niet Version 3 33041717A;33041717;52;73182300900;211730;211730;211,73;P25170034;25040380;14,13;IHR2025000000026;24.04.2025;IHR2025000000026;10.04.2025;23739;641659
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171680;1;E;O3-20257638;1;1195;20220-00-10;20220-00-10 Gurt-Stift 33030569 A;33030569;52;73182900900;34319;34319;34,319;P25170036;24120571;23,09;IHR2025000000026;24.04.2025;IHR2025000000026;10.04.2025;23739;641665
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171680;2;E;O3-20257638;1;1196;20220-00-10;20220-00-10 Gurt-Stift 33030569 A;33030569;52;73182900900;113900;113900;113,9;P25170037;24070040;23,09;IHR2025000000026;24.04.2025;IHR2025000000026;10.04.2025;23739;641666
76619;Obel Civata;Obel Civata San ve Tic A.S.;171690;4;E;22/25011571;1;43;23643;23643 Screw R002A245A Vorabmuster;R000N6845A;52;73181595890;8720;8720;87,2;P25150001;;47,11;62/6200000799;10.04.2025;;10.04.2025;23672;640790
70298;Schneeberger;Schneeberger Metallwaren GmbH;171907;3;E;AB25000239 05.02.25;1;22;66192;66192 Unterteil;781415-01;0;73182200980;50;50;50;P25150063;;5,35;LS25001175;15.04.2025;RE25000829;10.04.2025;23681;641109
70298;Schneeberger;Schneeberger Metallwaren GmbH;171907;3;E;AB25000239 05.02.25;2;16;66191;66191 Zwischenblech;781395-03;0;73182200980;50;50;50;P25150065;;3,65;LS25001175;15.04.2025;RE25000829;10.04.2025;23681;641109
70298;Schneeberger;Schneeberger Metallwaren GmbH;171907;3;E;AB25000239 05.02.25;3;16;66193;66193 Zwischenblech;781415-03;0;73182200980;50;50;50;P25150064;;3,65;LS25001175;15.04.2025;RE25000829;10.04.2025;23681;641109
70298;Schneeberger;Schneeberger Metallwaren GmbH;171944;1;E;AB25000219 03.02.25;1;11;32038;32038 Pedal ZSB;;0;84312000500;240;240;240;P25150062;;19,95;LS25001172;11.04.2025;RE25000829;10.04.2025;23681;640912
70298;Schneeberger;Schneeberger Metallwaren GmbH;172122;1;E;AB25000355 20.02.25;1;1;66033;66033 Oberteil  ZT-78/802    9316300;ZT-78/802;0;76161000990;60;60;60;P25150066;;24,05;LS25001174;11.04.2025;RE25000829;10.04.2025;23681;640922
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;172219;1;E;560146856 25.02.25;1;1;60076-00-00;60076-00-00 ZylinderschraubeDIN7984M8x16;;;73181568;400;400;4;P25160032;;4,08;81355736;15.04.2025;700216655;10.04.2025;23711;641134
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;172219;1;E;560146856 25.02.25;2;10;64796;64796 ISO 10642 8.8 verz M8x16;;;73181568980;600;600;6;P25160031;;2,64;81355736;15.04.2025;700216655;10.04.2025;23711;641134
70158;EIKKO;EIKKO Drehteil GmbH;172295;1;E;2025000181 27.02.25;1;1;96586;96586 Muffe 3/4x35mm // 13752;28962;;;506;506;506;P25150071;;3,3;2025000394;11.04.2025;2025000384;10.04.2025;23693;640943
70298;Schneeberger;Schneeberger Metallwaren GmbH;172572;1;E;AB25000602 24.03.25;1;10;66191;66191 Zwischenblech;781395-03;0;73182200980;50;50;50;P25150065;;3,35;LS25001175;11.04.2025;RE25000829;10.04.2025;23681;640920
70298;Schneeberger;Schneeberger Metallwaren GmbH;172572;2;LBB;AB25000602 24.03.25;1;15;66191;66191 Zwischenblech;781395-03;0;73182200980;-50;50;-50;P25150065;;3,35;4251287;15.04.2025;RE25000829;10.04.2025;23681;641098
70298;Schneeberger;Schneeberger Metallwaren GmbH;172575;1;E;AB25000604 24.03.25;1;10;66193;66193 Zwischenblech;781415-03;0;73182200980;50;50;50;P25150064;;3,35;LS25001175;11.04.2025;RE25000829;10.04.2025;23681;640919
70298;Schneeberger;Schneeberger Metallwaren GmbH;172575;2;LBB;AB25000604 24.03.25;1;15;66193;66193 Zwischenblech;781415-03;0;73182200980;-50;50;-50;P25150064;;3,35;4251289;15.04.2025;RE25000829;10.04.2025;23681;641099
70298;Schneeberger;Schneeberger Metallwaren GmbH;172577;1;E;AB25000603 24.03.25;1;12;66192;66192 Unterteil;781415-01;0;73182200980;50;50;50;P25150063;;4,95;LS25001175;11.04.2025;RE25000829;10.04.2025;23681;640917
70298;Schneeberger;Schneeberger Metallwaren GmbH;172577;2;LBB;AB25000603 24.03.25;1;21;66192;66192 Unterteil;781415-01;0;73182200980;-50;50;-50;P25150063;;4,95;4251288;15.04.2025;RE25000829;10.04.2025;23681;641097
